8,493830,1.0
8,1424487,3.0
8,1118103,4.0
8,401047,2.0
8,2116402,5.0
8,1840435,3.0
8,2145575,4.0
8,1538173,3.0
8,530675,4.0
8,741587,4.0
8,660175,2.0
8,363163,5.0
8,503179,1.0
8,2364018,3.0
8,2219063,3.0
8,1784150,3.0
8,2568779,3.0
8,1871937,3.0
8,1716910,5.0
8,1509395,1.0
8,491074,4.0
8,670748,1.0
8,1305872,4.0
8,1176800,4.0
8,1555812,2.0
8,1944824,5.0
8,1468766,5.0
8,1469133,3.0
8,1346269,1.0
8,1329723,5.0
8,784041,3.0
8,923889,1.0
8,2421481,4.0
8,1952473,5.0
8,2207273,3.0
8,1253349,3.0
8,1931026,4.0
8,1630967,4.0
8,1938727,4.0
8,1724717,2.0
8,2254664,1.0
8,1270901,4.0
8,2521442,3.0
8,1676207,4.0
8,2280656,2.0
8,431646,3.0
8,334004,4.0
8,505375,5.0
8,1138195,3.0
8,2219553,4.0
8,29231,3.0
8,447303,3.0
8,1553126,3.0
8,1506293,2.0
8,1582303,3.0
8,810953,5.0
8,1930463,2.0
8,295928,2.0
8,1658467,4.0
8,1237096,3.0
8,145615,5.0
8,803911,4.0
8,2167204,4.0
8,2296095,5.0
8,1652711,4.0
8,469021,4.0
8,493082,4.0
8,785433,2.0
8,1289074,1.0
8,1001129,3.0
8,1613882,4.0
8,256656,3.0
8,2074813,4.0
8,1700782,1.0
8,796682,1.0
8,486399,5.0
8,966058,4.0
8,859354,5.0
8,567822,4.0
8,503235,4.0
8,753836,2.0
8,2072326,2.0
8,1035499,5.0
8,2604976,5.0
8,2425195,4.0
8,2052862,5.0
8,978437,3.0
8,2647197,1.0
8,1220431,4.0
8,116761,5.0
8,501042,3.0
8,1801389,2.0
8,1124822,4.0
8,1944684,4.0
8,1466332,4.0
8,2421651,4.0
8,135698,2.0
8,2344669,3.0
8,1447639,4.0
8,513210,5.0
8,1534345,3.0
8,648186,4.0
8,232994,5.0
8,1003201,1.0
8,1947240,3.0
8,2128254,4.0
8,303821,3.0
8,236149,2.0
8,293284,4.0
8,1619747,3.0
8,2284891,4.0
8,884032,2.0
8,1150238,4.0
8,732363,3.0
8,2640550,3.0
8,220627,2.0
8,1977831,1.0
8,691878,3.0
8,1489344,5.0
8,2149827,3.0
8,186506,3.0
8,2250843,5.0
8,1308242,5.0
8,595279,4.0
8,2556305,1.0
8,1538750,3.0
8,754187,3.0
8,629358,1.0
8,162854,4.0
8,2348692,4.0
8,1896167,2.0
8,737489,1.0
8,830282,1.0
8,1737384,4.0
8,349572,4.0
8,395747,3.0
8,317504,2.0
8,22663,1.0
8,1973573,3.0
8,394194,3.0
8,1802239,1.0
8,1663569,5.0
8,663654,3.0
8,831643,5.0
8,705923,3.0
8,1536171,2.0
8,2491070,2.0
8,1786541,3.0
8,1242266,5.0
8,428168,4.0
8,90281,3.0
8,1947415,3.0
8,1623333,3.0
8,1168153,4.0
8,1623991,3.0
8,434567,1.0
8,2587160,3.0
8,842026,3.0
8,883478,5.0
8,2453729,1.0
8,33430,1.0
8,1488177,5.0
8,1796217,3.0
8,291676,3.0
8,1030857,1.0
8,1112889,2.0
8,40563,3.0
8,1894853,4.0
8,1683507,5.0
8,2060560,5.0
8,443193,3.0
8,2644289,5.0
8,2474053,4.0
8,1558950,2.0
8,1662714,2.0
8,1879195,3.0
8,2457710,4.0
8,2330565,5.0
8,1635708,4.0
8,80478,5.0
8,977973,4.0
8,1850088,1.0
8,1094027,2.0
8,2209618,5.0
8,1056435,4.0
8,1275651,2.0
8,706264,4.0
8,1975483,2.0
8,430459,3.0
8,931877,3.0
8,1566455,5.0
8,410857,3.0
8,2420478,4.0
8,847018,4.0
8,491766,5.0
8,133707,3.0
8,277916,1.0
8,268567,4.0
8,2130859,2.0
8,1965893,4.0
8,475797,5.0
8,1944765,5.0
8,1455730,1.0
8,7284,5.0
8,35036,3.0
8,1251664,2.0
8,109124,4.0
8,259497,5.0
8,2015481,5.0
8,113694,2.0
8,516722,4.0
8,1494162,3.0
8,908662,3.0
8,1121319,5.0
8,2478364,5.0
8,1280053,2.0
8,1098431,3.0
8,117193,4.0
8,1314869,2.0
8,1370323,1.0
8,266172,5.0
8,1665415,4.0
8,1418569,4.0
8,2246410,1.0
8,586128,3.0
8,1500614,1.0
8,625300,4.0
8,206954,4.0
8,2445569,3.0
8,1416817,4.0
8,850652,2.0
8,1583129,5.0
8,1341779,3.0
8,843971,2.0
8,964730,5.0
8,1703879,3.0
8,586854,5.0
8,998169,5.0
8,1913696,5.0
8,930968,1.0
8,1941368,4.0
8,2588107,3.0
8,1232164,4.0
8,1761229,4.0
8,1761694,4.0
8,791026,2.0
8,2333714,4.0
8,555509,3.0
8,2230416,3.0
8,905074,2.0
8,488565,2.0
8,1191566,2.0
8,2178924,5.0
8,1923098,5.0
8,2113480,3.0
8,1605580,2.0
8,1739284,1.0
8,2024389,5.0
8,1433307,2.0
8,521082,1.0
8,598790,4.0
8,2466475,2.0
8,976615,2.0
8,1346081,1.0
8,474539,2.0
8,2086623,3.0
8,1295700,3.0
8,2035777,3.0
8,2628708,1.0
8,1800072,3.0
8,2237185,3.0
8,1713284,3.0
8,2497731,2.0
8,2089742,4.0
8,974823,3.0
8,269088,3.0
8,826049,1.0
8,1763197,1.0
8,131938,4.0
8,755320,4.0
8,184660,2.0
8,1419128,2.0
8,793027,4.0
8,2281685,5.0
8,441200,1.0
8,2254872,3.0
8,1457974,4.0
8,359063,5.0
8,1599213,4.0
8,804656,4.0
8,1606561,5.0
8,1177875,2.0
8,2315135,1.0
8,2024858,5.0
8,2320264,4.0
8,2136742,4.0
8,2587117,5.0
8,2084476,5.0
8,2260612,5.0
8,599880,3.0
8,1606342,3.0
8,2613756,3.0
8,2385173,5.0
8,915726,5.0
8,859826,5.0
8,2108102,1.0
8,1286787,1.0
8,1970006,1.0
8,2094693,2.0
8,1789382,3.0
8,423607,1.0
8,1041529,4.0
8,2184048,4.0
8,343712,1.0
8,2519696,2.0
8,270495,3.0
8,736671,4.0
8,2623446,5.0
8,2361606,4.0
8,1157288,2.0
8,249021,4.0
8,2425581,2.0
8,152228,4.0
8,921080,1.0
8,325496,1.0
8,2439493,1.0
8,2145072,3.0
8,1014989,3.0
8,180670,3.0
8,975488,3.0
8,1096917,5.0
8,2137112,4.0
8,14728,2.0
8,2042154,5.0
8,2210403,1.0
8,2031917,3.0
8,889897,4.0
8,1978837,4.0
8,661731,2.0
8,1022657,4.0
8,530789,5.0
8,1365516,2.0
8,539044,3.0
8,8121,1.0
8,1367949,3.0
8,2128971,1.0
8,1836358,4.0
8,2400569,1.0
8,920912,3.0
8,2532783,4.0
8,1669517,2.0
8,476743,1.0
8,1095395,4.0
8,2267431,2.0
8,1375374,3.0
8,359141,3.0
8,2140883,2.0
8,2638015,1.0
8,1952860,5.0
8,1476006,3.0
8,1698770,3.0
8,2251674,3.0
8,1265488,1.0
8,2478643,4.0
8,2426754,4.0
8,2426587,2.0
8,1132514,3.0
8,2117562,5.0
8,1832023,3.0
8,874065,2.0
8,887741,4.0
8,1060432,1.0
8,1090771,3.0
8,270523,3.0
8,528808,1.0
8,956378,3.0
8,923612,2.0
8,1233831,4.0
8,765640,4.0
8,954289,1.0
8,2227565,3.0
8,1397103,3.0
8,2415589,2.0
8,1404386,2.0
8,1910320,1.0
8,1187678,3.0
8,2358799,1.0
8,1514999,1.0
8,1948046,4.0
8,271419,4.0
8,1806991,4.0
8,1470890,3.0
8,474410,3.0
8,2408422,5.0
8,1116080,5.0
8,1901876,3.0
8,1007577,2.0
8,1207170,2.0
8,475437,3.0
8,2389750,3.0
8,2064078,5.0
8,1046634,5.0
8,2546942,4.0
8,247797,2.0
8,1163832,5.0
8,831494,2.0
8,922459,1.0
8,397392,5.0
8,2411855,4.0
8,2455340,2.0
8,938185,1.0
8,2286536,3.0
8,822859,3.0
8,1200256,4.0
8,1907278,4.0
8,1770466,5.0
8,1954597,3.0
8,317543,5.0
8,184199,4.0
8,1523109,3.0
8,2143486,4.0
8,2584024,1.0
8,970561,2.0
8,1053860,2.0
8,518309,3.0
8,1731825,3.0
8,1125226,2.0
8,245837,4.0
8,1449738,3.0
8,42128,1.0
8,29236,1.0
8,1444819,1.0
8,360737,4.0
8,964175,1.0
8,773045,3.0
8,717555,4.0
8,537912,4.0
8,87328,4.0
8,1117919,4.0
8,1486636,5.0
8,2630254,4.0
8,631945,5.0
8,123384,4.0
8,2128440,3.0
8,521166,1.0
8,768810,2.0
8,751308,4.0
8,364863,4.0
8,1835980,3.0
8,1534723,5.0
8,2091461,5.0
8,2169359,4.0
8,578237,2.0
8,400169,2.0
8,1131009,4.0
8,559622,2.0
8,1692897,4.0
8,345704,2.0
8,345580,5.0
8,591936,2.0
8,2477751,4.0
8,1819758,5.0
8,136854,2.0
8,157631,1.0
8,1869082,1.0
8,552559,5.0
8,2383871,1.0
8,326804,4.0
8,616375,3.0
8,1519636,3.0
8,1473980,2.0
8,61765,2.0
8,515093,4.0
8,767832,1.0
8,1386805,1.0
8,1988095,2.0
8,548695,2.0
8,2577383,2.0
8,118036,3.0
8,1771252,2.0
8,946156,3.0
8,2086035,3.0
8,2537719,2.0
8,550309,5.0
8,929208,4.0
8,592445,5.0
8,2440639,5.0
8,2315211,2.0
8,1656519,1.0
8,1516496,3.0
8,957251,4.0
8,570159,5.0
8,165288,2.0
8,399933,4.0
8,644453,2.0
8,1234095,1.0
8,680554,5.0
8,1054341,4.0
8,1906808,5.0
8,1861186,3.0
8,2395854,4.0
8,834033,4.0
8,1620552,4.0
8,1587216,3.0
8,762318,5.0
8,2606334,2.0
8,38514,5.0
8,2358855,3.0
8,1898310,2.0
8,75384,3.0
8,671612,3.0
8,616242,1.0
8,1880925,3.0
8,147093,5.0
8,568224,5.0
8,1421149,4.0
8,515441,3.0
8,480288,4.0
8,2055615,2.0
8,2096868,2.0
8,1464943,3.0
8,645994,5.0
8,1796943,4.0
8,163205,3.0
8,1980305,3.0
8,188725,5.0
8,1376574,3.0
8,1003084,2.0
8,755976,5.0
8,461990,2.0
8,239569,4.0
8,804122,5.0
8,161223,1.0
8,92910,2.0
8,582405,4.0
8,626772,5.0
8,2186173,1.0
8,149188,1.0
8,1300982,5.0
8,1065000,3.0
8,1449358,4.0
8,1608960,4.0
8,2360874,5.0
8,2468305,4.0
8,480567,3.0
8,127581,4.0
8,2347958,1.0
8,25412,3.0
8,1250817,4.0
8,1493965,3.0
8,2315439,3.0
8,781610,2.0
8,1744594,5.0
8,214699,1.0
8,735103,1.0
8,1023010,3.0
8,1201695,3.0
8,267949,2.0
8,814780,5.0
8,1316775,2.0
8,1566773,4.0
8,2155211,4.0
8,111033,3.0
8,1558352,1.0
8,2087420,5.0
8,78516,3.0
8,927462,2.0
8,1412245,1.0
8,2581605,4.0
8,2365581,3.0
8,1818981,4.0
8,1951741,2.0
8,291503,3.0
8,2344963,1.0
8,1878071,3.0
8,46716,4.0
8,2358975,1.0
8,1709984,1.0
8,2487812,3.0
8,341814,1.0
8,221926,4.0
8,1881328,4.0
8,847232,1.0
8,2483928,1.0
8,1681954,1.0
8,99865,2.0
8,1048594,2.0
8,1500810,4.0
8,1287939,3.0
8,767492,4.0
8,2031645,5.0
8,1358685,4.0
8,653906,1.0
8,818752,2.0
8,2198070,2.0
8,1431160,3.0
8,1469659,3.0
8,1380915,5.0
8,965104,4.0
8,2304924,2.0
8,339547,1.0
8,2279052,4.0
8,2355382,1.0
8,1592339,3.0
8,235562,4.0
8,2020775,3.0
8,894835,5.0
8,782435,3.0
8,2425741,1.0
8,155620,3.0
8,820252,5.0
8,1643995,4.0
8,1060057,3.0
8,1788268,1.0
8,1586613,4.0
8,1212887,5.0
8,745235,4.0
8,2147894,1.0
8,2021088,4.0
8,145941,3.0
8,834612,4.0
8,2170924,3.0
8,918708,2.0
8,1793530,4.0
8,1390954,2.0
8,2303843,1.0
8,36212,4.0
8,1688256,5.0
8,104457,3.0
8,780579,4.0
8,2601606,3.0
8,1070584,5.0
8,2615444,3.0
8,1114349,5.0
8,384710,3.0
8,1703742,3.0
8,277837,1.0
8,861329,5.0
8,2095697,1.0
8,2092470,2.0
8,1378520,3.0
8,1791461,3.0
8,1462537,1.0
8,73989,4.0
8,792808,4.0
8,2338727,4.0
8,178534,5.0
8,240816,5.0
8,596255,1.0
8,2627800,3.0
8,1828803,4.0
8,1936110,4.0
8,1068610,4.0
8,2430483,5.0
8,673918,5.0
8,1262327,3.0
8,330058,1.0
8,2615679,1.0
8,496770,4.0
8,2274538,4.0
8,42147,4.0
8,1250231,3.0
8,1120721,2.0
8,2486584,4.0
8,1757328,1.0
8,1251028,3.0
8,1558023,1.0
8,2160527,1.0
8,2217698,5.0
8,595778,3.0
8,1448369,4.0
8,1267292,2.0
8,2068865,4.0
8,62361,4.0
8,1406633,4.0
8,2208132,1.0
8,1105029,2.0
8,2451907,3.0
8,1794722,2.0
8,2325330,4.0
8,755557,3.0
8,107342,4.0
8,2010666,3.0
8,1615638,4.0
8,1109293,2.0
8,1724345,3.0
8,1974577,4.0
8,1280119,4.0
8,2385239,3.0
8,433636,5.0
8,2487480,3.0
8,446706,1.0
8,1796166,5.0
8,1114552,2.0
8,1290092,3.0
8,879221,3.0
8,2634195,3.0
8,1868998,3.0
8,2613973,5.0
8,1670742,5.0
8,2529835,4.0
8,1939582,3.0
8,2204979,3.0
8,291519,4.0
8,364749,1.0
8,931316,2.0
8,1260894,3.0
8,1520710,1.0
8,1538659,3.0
8,2602667,4.0
8,1369078,1.0
8,1371592,3.0
8,2421394,3.0
8,242209,2.0
8,695423,2.0
8,1277212,3.0
8,1520304,2.0
8,763571,3.0
8,278882,4.0
8,2498797,5.0
8,1660196,4.0
8,1215094,4.0
8,681587,2.0
8,16475,4.0
8,2060604,4.0
8,889036,1.0
8,193953,5.0
8,127676,2.0
8,248982,4.0
8,355742,2.0
8,1614939,3.0
8,1860860,3.0
8,701962,4.0
8,2392084,2.0
8,990851,2.0
8,981808,4.0
8,2590515,3.0
8,753485,4.0
8,1571768,1.0
8,2417151,2.0
8,236160,3.0
8,28643,4.0
8,607063,5.0
8,2195606,4.0
8,761585,4.0
8,1588170,3.0
8,1888574,2.0
8,602861,2.0
8,359681,4.0
8,39809,1.0
8,65860,4.0
8,306564,1.0
8,203738,4.0
8,2405303,1.0
8,2470884,5.0
8,469822,4.0
8,385974,4.0
8,1418598,4.0
8,1437166,2.0
8,646560,4.0
8,151821,2.0
8,2580917,1.0
8,51247,3.0
8,1997148,4.0
8,778430,3.0
8,546161,4.0
8,1932113,3.0
8,408200,4.0
8,1027938,1.0
8,1266847,4.0
8,1184537,1.0
8,1932106,4.0
8,2315073,1.0
8,1932258,4.0
8,1774181,3.0
8,2276627,2.0
8,1250502,4.0
8,1704248,1.0
8,1403738,4.0
8,488083,2.0
8,2376121,3.0
8,2523912,2.0
8,1279012,1.0
8,1047039,3.0
8,630691,3.0
8,2112383,2.0
8,29431,3.0
8,2390188,3.0
8,383451,4.0
8,1479892,2.0
8,2023451,1.0
8,2135554,3.0
8,335030,4.0
8,199435,1.0
8,2316337,4.0
8,18786,5.0
8,1123175,2.0
8,2260480,3.0
8,2274452,4.0
8,2147714,3.0
8,139433,5.0
8,71393,1.0
8,2330864,1.0
8,2645828,1.0
8,710142,3.0
8,2344045,5.0
8,2130443,3.0
8,1341214,4.0
8,1018303,2.0
8,1957972,3.0
8,708226,3.0
8,2252432,1.0
8,1258738,3.0
8,2202057,5.0
8,1028078,4.0
8,1838238,2.0
8,1229545,3.0
8,489363,4.0
8,763840,4.0
8,1829594,2.0
8,2537543,1.0
8,2162729,4.0
8,42416,1.0
8,1086168,5.0
8,1479907,3.0
8,2200675,3.0
8,2637755,1.0
8,273598,2.0
8,1915183,1.0
8,1834839,4.0
8,1218946,2.0
8,82404,2.0
8,1054182,3.0
8,1612996,1.0
8,662832,3.0
8,955719,1.0
8,2610037,3.0
8,622214,4.0
8,655818,5.0
8,2112089,3.0
8,2202365,4.0
8,1053603,2.0
8,2518947,1.0
8,1174779,4.0
8,2564111,3.0
8,2641733,2.0
8,2214898,3.0
8,1214640,3.0
8,1298629,4.0
8,1446944,1.0
8,403620,4.0
8,933259,1.0
8,2070267,2.0
8,2195865,1.0
8,1008517,2.0
8,2055550,4.0
8,2288496,3.0
8,857273,5.0
8,2183290,3.0
8,912285,5.0
8,1192767,3.0
8,1273979,3.0
8,1830000,5.0
8,1244204,4.0
8,417247,2.0
8,598757,1.0
8,2637979,4.0
8,909432,1.0
8,304887,1.0
8,983042,3.0
8,2219225,1.0
8,2056672,5.0
8,1825866,2.0
8,940043,5.0
8,2042162,4.0
8,1025593,1.0
8,763193,1.0
8,322009,3.0
8,727412,3.0
8,309645,4.0
8,1207104,3.0
8,1714672,1.0
8,1761955,5.0
8,2457781,5.0
8,303270,1.0
8,1928175,5.0
8,1054416,2.0
8,1644255,4.0
8,1154641,2.0
8,1927110,2.0
8,1358358,4.0
8,657582,4.0
8,1255070,3.0
8,1397843,1.0
8,1818059,2.0
8,2585513,4.0
8,1709963,4.0
8,1647244,1.0
8,1513841,3.0
8,2119848,3.0
8,2334738,4.0
8,1537599,5.0
8,578676,2.0
8,1521774,4.0
8,1140532,1.0
8,1899613,2.0
8,2229690,2.0
8,2255786,3.0
8,2357567,3.0
8,20634,3.0
8,2120917,4.0
8,903579,4.0
8,2247242,5.0
8,2158514,4.0
8,2428151,3.0
8,2070085,2.0
8,78936,3.0
8,2475608,3.0
8,2041319,5.0
8,691775,4.0
8,1689083,3.0
8,2622948,5.0
8,2632868,1.0
8,762145,2.0
8,2539243,3.0
8,108592,4.0
8,1220079,1.0
8,2528146,2.0
8,224298,2.0
8,1163868,3.0
8,1715337,4.0
8,737556,2.0
8,311875,2.0
8,557143,4.0
8,377937,5.0
8,2494415,2.0
8,2408493,2.0
8,1882379,5.0
8,460419,1.0
8,63025,2.0
8,1274114,3.0
8,2203225,1.0
8,1948594,3.0
8,165377,3.0
8,628567,4.0
8,657095,2.0
8,1446927,2.0
8,1720130,4.0
8,2371791,4.0
8,2104457,4.0
8,1467206,1.0
8,438674,3.0
8,2633543,5.0
8,2609871,1.0
8,2311233,3.0
8,657712,3.0
8,1251306,3.0
8,297453,2.0
8,2418059,1.0
8,1741356,4.0
8,1019056,2.0
8,1711505,4.0
8,1701081,1.0
8,516736,3.0
8,1226991,4.0
8,2442646,4.0
8,2412566,2.0
8,1096854,2.0
8,1457172,1.0
8,1950710,5.0
8,1316241,2.0
8,324887,2.0
8,2311023,4.0
8,1349682,4.0
8,1041749,5.0
8,1982967,3.0
8,593949,1.0
8,553969,3.0
8,1664010,4.0
8,1323861,4.0
8,2612086,4.0
8,1096430,4.0
8,2132051,4.0
8,1958918,1.0
8,436424,4.0
8,534993,5.0
8,123988,5.0
8,1577811,3.0
8,865076,2.0
8,2327743,2.0
8,1832599,2.0
8,2278178,3.0
8,2276333,4.0
8,72036,1.0
8,1409104,3.0
8,2374782,4.0
8,451011,2.0
8,1186815,2.0
8,1959929,1.0
8,134288,5.0
8,1028857,1.0
8,680928,5.0
8,1008754,4.0
8,1258560,1.0
8,2161965,1.0
8,1587431,1.0
8,364247,5.0
8,1642678,2.0
8,1229053,2.0
8,1701654,4.0
8,1621367,2.0
8,507094,5.0
8,2382980,3.0
8,1800701,5.0
8,2488616,5.0
8,1985312,4.0
8,314718,5.0
8,472173,3.0
8,2434805,5.0
8,406841,3.0
8,2283398,3.0
8,572481,1.0
8,2369705,4.0
8,1127519,1.0
8,910244,4.0
8,1818447,3.0
8,1010516,5.0
8,499257,1.0
8,1414169,5.0
8,1207990,2.0
8,1854220,2.0
8,327783,4.0
8,1900823,3.0
8,872126,3.0
8,1918525,5.0
8,2271535,5.0
8,1129621,2.0
8,2247813,2.0
8,858942,4.0
8,406365,1.0
8,753107,1.0
8,1579906,5.0
8,1872933,3.0
8,139994,5.0
8,63452,1.0
8,883159,2.0
8,1788823,1.0
8,862596,1.0
8,541048,1.0
8,247474,3.0
8,1472304,3.0
8,455024,2.0
8,201341,4.0
8,1343679,3.0
8,1995445,5.0
8,2297136,4.0
8,1167175,5.0
8,1056827,3.0
8,1456270,3.0
8,2155916,2.0
8,2047761,1.0
8,216893,5.0
8,2133903,3.0
8,2354125,2.0
8,2174575,2.0
8,552356,3.0
8,1802392,4.0
8,905537,3.0
8,2350917,3.0
8,2429098,4.0
8,654304,4.0
8,2538123,5.0
8,2289721,3.0
8,2157446,3.0
8,1347916,3.0
8,1996307,1.0
8,1262971,5.0
8,2327122,3.0
8,2539109,4.0
8,2093937,5.0
8,449155,2.0
8,1431134,1.0
8,1423668,1.0
8,1824028,2.0
8,1022313,4.0
8,421914,2.0
8,1172516,1.0
8,873713,3.0
8,78885,1.0
8,2102677,3.0
8,1103030,3.0
8,1459727,4.0
8,2645671,5.0
8,935151,4.0
8,330424,3.0
8,1150128,3.0
8,637929,5.0
8,2310027,1.0
8,950524,3.0
8,2061245,1.0
8,1568103,5.0
8,2337634,3.0
8,533771,2.0
8,391893,5.0
8,541135,5.0
8,84462,2.0
8,2264286,1.0
8,1058842,2.0
8,1232740,2.0
8,2262890,1.0
8,918157,1.0
8,860566,1.0
8,2114455,3.0
8,166345,4.0
8,1691656,3.0
8,589847,3.0
8,504063,3.0
8,796157,2.0
8,738747,3.0
8,1439058,2.0
8,1182659,1.0
8,1526063,2.0
8,600620,1.0
8,779811,3.0
8,1765896,3.0
8,1174324,3.0
8,1922494,3.0
8,615750,4.0
8,1553153,3.0
8,565372,4.0
8,210140,4.0
8,2251109,4.0
8,1643921,3.0
8,1774179,2.0
8,429034,3.0
8,2274913,3.0
8,2330618,3.0
8,2229322,3.0
8,1581512,4.0
8,312706,2.0
8,187135,4.0
8,2197278,4.0
8,815635,2.0
8,1885932,5.0
8,2114250,4.0
8,675111,1.0
8,635044,1.0
8,1382328,4.0
8,122197,4.0
8,2536547,3.0
8,844180,5.0
8,972625,2.0
8,2448892,2.0
8,2387369,1.0
8,330038,3.0
8,1513038,4.0
8,2257458,4.0
8,1871161,1.0
8,2645431,1.0
8,1301819,5.0
8,632738,3.0
8,122019,3.0
8,9321,3.0
8,1827714,4.0
8,2324555,4.0
8,1467440,3.0
8,1772215,1.0
8,463102,2.0
8,1414159,5.0
8,1756407,1.0
8,1136132,4.0
8,1510655,3.0
8,1615446,5.0
8,1661216,2.0
8,398468,1.0
8,685613,5.0
8,265043,3.0
8,1194467,4.0
8,1581321,2.0
8,318409,3.0
8,450324,4.0
8,86246,5.0
8,225972,5.0
8,1098765,2.0
8,1766217,4.0
8,2124286,4.0
8,545699,2.0
8,565401,1.0
8,453321,3.0
8,1558912,2.0
8,2468476,4.0
8,972873,4.0
8,235551,3.0
8,895096,2.0
8,2370089,5.0
8,628307,1.0
8,1295665,4.0
8,2625471,3.0
8,188826,3.0
8,2198341,4.0
8,1101357,4.0
8,1534773,4.0
8,1932832,4.0
8,193303,4.0
8,2303590,3.0
8,660434,4.0
8,750677,4.0
8,307975,4.0
8,1202268,4.0
8,7,5.0
8,1596858,5.0
8,2046241,5.0
8,2532654,1.0
8,493408,3.0
8,2248484,5.0
8,1015237,3.0
8,299358,4.0
8,2636989,2.0
8,398616,4.0
8,132277,2.0
8,64612,4.0
8,1935793,1.0
8,1890844,1.0
8,325986,2.0
8,1779118,3.0
8,1851625,3.0
8,2194719,4.0
8,1512836,3.0
8,1822020,1.0
8,1040041,3.0
8,297269,5.0
8,918206,5.0
8,427967,4.0
8,2226615,5.0
8,495388,2.0
